What is the Motto for the State of Maryland ?,desc
Who is Desmond Tutu ?,desc
Where can I find information on the Narragansett Indians and other tribes in Rhode Island ?,other
Name a tiger that is extinct .,animal
How many quarters equal a pound ?,count
What kind of books does Fodor 's publish ?,cremat
"What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?",ind
What chapter of the Bible has the most verses ?,ord
Who is the worst US President ever ?,ind
What Asian leader was known as The Little Brown Saint ?,ind
What is the abbreviated expression for the National Bureau of Investigation ?,abb
How fast does the fastest car go ?,speed
What is the highest mountain in the world ?,mount
What arch can you see from the Place de la Concorde ?,other
Who sings the song'Drink to me with thine eyes'by Ben Johnson ?,ind
How long should a person wash their hands before they are clean ?,period
Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?,other
Which is the wealthiest country in the world ?,country
How can I find a phone number of someone if I only know their email address ?,manner
How can you contact play producers and promoters on-line ?,manner
Who is the monarch of the United Kingdom ?,ind
What is a fear of passing high objects ?,dismed
What do players try to do when the music stops in a game of musical chairs ?,desc
What are the top ten most common girl names in the US ?,ind
Why is black the color of mourning in the West ?,reason
What is the rarest coin ?,other
What Judith Rossner novel was made into a film starring Diane Keaton ?,cremat
Which country is Australia 's largest export market ?,country
Where is the Kentucky Horse Park located ?,other
What is a fear of parasites ?,dismed
In what Olympic Games did Nadia Comaneci become popular ?,sport
Who does data collection in tourism ?,ind
What was the name of the daughter of the Virginia chief Powhatan that married John Rolfe ?,ind
What is the leading pecan and peanut growing state ?,state
What does a nihilist believe in ?,desc
What did Richard Feynman say upon hearing he would receive the Nobel Prize in Physics ?,desc
"In what sport are these following numbers relevant : 118 , 126 , 134 , 142 , 15 , 158 , 167 , 177 , and 19 ?",sport
Who were the four famous founders of United Artists ?,ind
What 2 statues did France give to other countries ?,cremat
What are amphibians ?,def
How many sperm cells are in an average ejaculation ?,count
Name the disposable razor that'costs about 19 cents . '',product
How far do you have to run if you hit a home run ?,dist
Who was the only U.S. President to wear a Nazi uniform ?,ind
Woodrow Wilson served as president of what university ?,gr
Where are the tropical rain forest distributions ?,other
What 's the nickname of oddsmaker Jimmy Snyder ?,ind
What is the fear of being loved ?,dismed
What was the number of people that Randy Steven Craft was convicted of killing ?,other
What was Queen Victoria 's title regarding India ?,title
How is a hydrogen bomb different from a nuclear bomb ?,manner
How far can a man travel in outer space ?,dist
Where was Lincoln assassinated ?,other
What type of food makes you fat ?,food
What is the name of the chronic neurological autoimmune disease which attacks the protein sheath that surrounds nerve cells causing a gradual loss of movement in the body ?,dismed
What was the U.S. highway death toll in 1969 ?,count
"What kind of animals are Dorsets , Lincolns , Oxfords and Southdowns ?",animal
What are the shortest and the longest songs ever produced ?,cremat
What letter is to the right of K on a typewriter keyboard ?,letter
"What is the origin and the meaning of the name ,'Hajo ? ''",desc
What is the plural of gulf ?,word
Whose autobiography is titled Yes I Can ?,ind
What year did the United States pass the Copyright law ?,date
What percentage of Americans own their homes ?,perc
What 's the first day of the week ?,date
What city was President William McKinley shot in ?,city
What city has the world 's longest subway system ?,city
"Who claimed he killed 4 , 280 buffalo as food for the crew building the Kansas Pacific Railway ?",ind
What is Bombay duck ?,def
How many degrees cooler is the inside of a cucumber than the air outside ?,count
What double talking'professor'holds a doctorate in Nothing ?,ind
What are the five most expensive cities in the world ?,city
What 19th-century writer had a country estate on the Hudson dubbed Sunnyside ?,ind
How many layers of yellow paint is a Faber Mongol pencil lucky enough to be sprayed with ?,count
What is a virtual IP address ?,def
What was the name of the cook on Rawhide ?,ind
What county is Chicago in ?,other
What is the wingspan of a condor ?,dist
What facial feature typically contains about 55 hairs ?,desc
"Who was named Admiral of the Ocean Seas and Viceroy and Governor General of all the islands he might discover , and also granted 10-?? of all profits of his voyage .",ind
How can I transport files from one computer to another ?,manner
What 's the literary term for a play on words ?,termeq
What color were their horses ?,color
What does an average daycare provider get paid in New England ?,money
What author landed a 468-pound marlin without harness in the early 193 's ?,ind
How many Americans fought for the British in the American Revolution ?,count
What kind of education do I need to become a flight attendant ?,other
What are the two languages of Malta ?,lang
How many oceans are there and name them ?,count
What happened during the Blackhawk Indian war of 1832 ?,desc
How many pairs of legs does a lobster have ?,count
What does the Latin ante mortem mean ?,def
What does the name Shawn mean ?,def
Where is the Danube ?,other
"What lawyer won the largest divorce settlement , $85 million , in U.S. history for Sheika Dena Al-Farri ?",ind
What do you call a group of geese ?,animal
"Who delivered his last newscast on March 6 , 1981 ?",ind
"How many times has'Louie , Louie'been recorded ?",count
How is Answers.com different from KnowPost.com ?,manner
What is the longest place name in the U.S. ?,other
What percent liked Thatcher after she had been in power for a decade ?,perc
"Where does Buzz Aldrin want to build a permanent , manned space station ?",other
What was Mel Gibson 's first movie ?,cremat
Why was the L.A. office of Shea and Gould closed ?,reason
How do I start a bank ?,manner
How do Ouija Boards work ?,manner
What horse did Zorro ride ?,animal
How do you get a broken cork out of a bottle ?,manner
Where can I find correct tabs for Third Eye Blind songs ?,other
How do you determine heating requirements for your home ?,manner
What former major-league left-handed baseball pitcher was known as'Space Man'?,ind
"Which hair care product told us'hate that gray , wash it away'?",product
Why did the chicken cross the road ?,reason
What was Michelangelo 's last name ?,ind
Who is Barbara Jordan ?,desc
Who was the Democratic nominee in the American presidential election ?,ind
What was Connecticut 's first constitution called ?,cremat
What historical event happened in Dogtown in 1899 ?,event
What is being done about the millennium bug ?,def
What was the claim to fame of King Camp Gillette ?,reason
What is the most common kind of skin cancer in the U.S. ?,dismed
What is Olestra ?,def
What Asian country has a bill of rights for cows ?,country
How many fingers are used to draw a bow ?,count
What are two plants that clothes are made from ?,plant
When was Hurricane Hugo ?,date
What is the most heavily caffeinated soft drink ?,food
What President-to-be was the first member of Congress to enlist following the attack on Pearl Harbor ?,ind
What was the price of Varian Associates ' vacuum products division ?,money
When was'the Great Depression'?,date
What language is mostly spoken in Brazil ?,lang
What college produced the most winning Super Bowl quarterbacks ?,gr
How do you solve'Rubik 's Cube'?,manner
What is prepared mustard ?,def
What classical Spanish writer warned :'All that glitters is not gold'?,ind
What does'antidisestablishmentarianism'mean ?,def
What actor married John F. Kennedy 's sister ?,ind
